,date_sold,price,house_id,id,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,Bedrooms per 100 sqm (Living Area),Bedrooms per 100 sqm (Lot Area),bedrooms_100
123,2015-03-16,2.84,4330600435,171,3,1,1560.0,21000.0,1,0,0,3,7,1560.0,0.0,1954.0,0.0,98166,47.4776,-122.337,1070.0,7920.0,2.069983663688926,0.005955320512820513,Medium (2-3)
124,2015-01-16,9.175,1762600070,174,4,2,3880.0,35003.0,2,0,0,3,10,2570.0,1310.0,1984.0,0.0,98033,47.6477,-122.182,3740.0,35230.0,1.1096819640394244,0.004788814432989691,Low (1-2)
125,2014-09-29,6.73,1687900520,175,4,2,2590.0,8190.0,2,0,0,4,8,2590.0,0.0,1980.0,0.0,98006,47.5619,-122.125,2260.0,8335.0,1.662380702885315,0.007173976833976834,Low (1-2)
126,2015-02-10,4.25,7234600798,176,3,2,1120.0,1100.0,2,0,0,3,8,820.0,300.0,2008.0,0.0,98122,47.6106,-122.31,1590.0,1795.0,2.8831915315667187,0.016589821428571426,Medium (2-3)
127,2014-07-09,3.9995,3881900445,177,5,2,1970.0,5400.0,1,0,0,3,7,1320.0,650.0,1986.0,0.0,98144,47.5868,-122.308,1280.0,2150.0,2.731958134817872,0.009431776649746194,Medium (2-3)
128,2014-11-17,2.6995,5437810320,179,3,1,1950.0,7560.0,1,0,2,4,7,1320.0,630.0,1975.0,0.0,98022,47.1976,-121.999,1950.0,8941.0,1.6559869309511408,0.00476425641025641,Low (1-2)
129,2014-07-25,2.6,3830630310,181,3,2,1670.0,5797.0,2,0,0,3,7,1670.0,0.0,1988.0,0.0,98030,47.3505,-122.179,1670.0,6183.0,1.9336374343441467,0.011126107784431138,Low (1-2)
130,2015-04-14,4.7,8123100045,182,4,3,2380.0,5125.0,1,0,0,4,7,1680.0,700.0,1925.0,0.0,98126,47.5384,-122.376,1410.0,5375.0,1.809061353139902,0.01171046218487395,Low (1-2)
131,2014-07-23,1.635,6661200320,184,2,1,1050.0,3419.0,2,0,0,3,7,1050.0,0.0,1996.0,0.0,98038,47.3848,-122.039,1050.0,3417.0,2.0502695335585557,0.008847904761904762,Medium (2-3)
132,2014-09-05,8.35,11510310,185,4,2,3130.0,13412.0,2,0,0,3,9,2140.0,990.0,1993.0,0.0,98052,47.6993,-122.102,2260.0,9984.0,1.3755801982341747,0.00593629392971246,Low (1-2)
133,2014-11-21,11.0,825059270,186,5,3,4090.0,12850.0,1,0,2,4,10,2090.0,2000.0,1986.0,0.0,98033,47.6627,-122.188,2540.0,10270.0,1.3158820355968723,0.00681440097799511,Low (1-2)
134,2015-04-15,2.69,8731951370,187,4,1,1490.0,10000.0,1,0,0,4,8,1100.0,390.0,1969.0,0.0,98023,47.3099,-122.379,2190.0,8910.0,2.8896416244785015,0.006235100671140939,Medium (2-3)
135,2014-12-05,5.85188,1115810060,190,3,2,2230.0,10026.0,1,0,0,3,8,1430.0,800.0,1975.0,0.0,98052,47.6647,-122.153,2230.0,9340.0,1.4480603207868723,0.008332107623318385,Low (1-2)
136,2014-11-05,1.6695,1432600560,192,3,1,1190.0,8820.0,1,0,0,3,6,1190.0,0.0,1959.0,0.0,98058,47.4616,-122.184,1230.0,7980.0,2.7135920297098526,0.007806974789915966,Medium (2-3)
137,2014-09-12,7.99,2287000060,193,3,2,2140.0,9897.0,1,0,0,4,8,2140.0,0.0,1959.0,0.0,98040,47.5505,-122.219,2680.0,10083.0,1.508960053904077,0.008682523364485982,Low (1-2)
138,2014-06-25,4.0,3663500060,194,3,2,2180.0,7508.0,1,0,0,4,7,1420.0,760.0,1962.0,0.0,98133,47.7606,-122.336,1900.0,7818.0,1.4812727134654702,0.008523211009174312,Low (1-2)
139,2014-12-01,2.3,3996900125,195,3,1,1060.0,10228.0,1,0,0,3,7,1060.0,0.0,1948.0,0.0,98155,47.7481,-122.3,1570.0,10228.0,3.046391052221438,0.00876443396226415,High (3+)
140,2014-05-15,2.56883,7796450200,196,3,2,1690.0,5025.0,2,0,0,3,8,1690.0,0.0,2003.0,0.0,98023,47.2779,-122.347,2550.0,5001.0,1.9107541510974702,0.010994437869822486,Low (1-2)
141,2014-11-11,4.23,7549802535,197,4,2,1970.0,6480.0,1,0,0,5,7,1130.0,840.0,1920.0,0.0,98108,47.5511,-122.312,1500.0,6480.0,2.185566507854298,0.009431776649746194,Medium (2-3)
142,2015-01-13,4.4,2824079053,199,3,2,1910.0,66211.0,2,0,0,3,7,1910.0,0.0,1997.0,0.0,98024,47.5385,-121.911,2330.0,67268.0,1.6906672855260338,0.009728062827225131,Low (1-2)
143,2014-10-14,3.85,1222069094,200,3,1,1350.0,155073.0,1,0,0,4,7,1350.0,0.0,1969.0,0.0,98038,47.4058,-121.994,1560.0,50965.0,2.3919811224849816,0.006881703703703702,Medium (2-3)
144,2014-11-12,2.97,2222059065,202,3,2,1940.0,14952.0,2,0,0,3,8,1940.0,0.0,1994.0,0.0,98042,47.3777,-122.165,2030.0,10450.0,1.6645229460591364,0.009577628865979381,Low (1-2)
145,2014-07-16,4.7,7551300060,203,3,1,1010.0,5000.0,1,0,0,3,7,1010.0,0.0,1952.0,0.0,98107,47.675,-122.394,1680.0,5000.0,3.1972024904502225,0.009198316831683168,High (3+)
146,2014-08-04,2.265,100600550,204,3,1,1300.0,7370.0,1,0,0,4,7,900.0,400.0,1976.0,0.0,98023,47.3025,-122.37,1430.0,7500.0,2.4839803964267113,0.007146384615384616,Medium (2-3)
147,2015-03-03,2.7425,3211100860,205,3,1,910.0,8450.0,1,0,0,4,6,910.0,0.0,1962.0,0.0,98059,47.4787,-122.158,1400.0,8040.0,3.54854342346673,0.010209120879120879,High (3+)
148,2014-09-19,6.779,9526600140,207,3,2,2440.0,4587.0,2,0,0,3,8,2440.0,0.0,2010.0,0.0,98052,47.7073,-122.114,2750.0,4587.0,1.3234321784240675,0.007614999999999999,Low (1-2)
149,2014-11-23,1.8025,1222000055,209,2,0,900.0,9600.0,1,0,0,3,6,900.0,0.0,1941.0,0.0,98166,47.4604,-122.339,1250.0,14280.0,2.391981122484981,0.0,Medium (2-3)
150,2014-07-17,4.64,6300000550,210,6,3,2300.0,3404.0,2,0,0,3,7,1600.0,700.0,1920.0,19940.0,98133,47.7067,-122.343,1560.0,1312.0,2.8079778394388915,0.012117782608695653,Medium (2-3)
151,2014-07-17,6.25504,1025049114,212,3,2,1270.0,1566.0,2,0,0,3,8,1060.0,210.0,2014.0,0.0,98105,47.6647,-122.284,1160.0,1327.0,2.542657098704508,0.0146303937007874,Medium (2-3)
152,2014-05-15,5.925,8677300550,213,4,2,2240.0,12032.0,1,0,0,3,9,2240.0,0.0,1983.0,0.0,98074,47.6143,-122.017,2520.0,12368.0,1.9221276877111455,0.008294910714285713,Low (1-2)
153,2015-01-14,4.65,4014400292,214,3,2,2714.0,17936.0,2,0,0,3,9,2714.0,0.0,2005.0,0.0,98001,47.3185,-122.275,2590.0,18386.0,1.1898211184063097,0.00684620486366986,Low (1-2)
154,2014-05-27,4.77,1102000196,215,4,2,1720.0,6270.0,2,0,0,3,8,1720.0,0.0,1978.0,0.0,98118,47.5458,-122.268,2130.0,8700.0,2.5032360584145152,0.010802674418604651,Medium (2-3)
155,2015-01-15,2.8,257000138,216,2,1,850.0,16400.0,1,0,0,3,6,850.0,0.0,1923.0,0.0,98168,47.4889,-122.299,1100.0,14459.0,2.5326858943958626,0.010929764705882352,Medium (2-3)
156,2014-08-28,10.7,1250202145,219,2,2,3900.0,14864.0,1,0,3,3,8,1950.0,1950.0,1947.0,0.0,98144,47.5884,-122.291,2580.0,5184.0,0.5519956436503803,0.00476425641025641,Very Low (0-1)
157,2014-10-23,4.67,7611200125,220,2,1,1320.0,10800.0,1,0,0,4,8,1320.0,0.0,1947.0,0.0,98177,47.7145,-122.367,2120.0,12040.0,1.6308962198761237,0.007038106060606061,Low (1-2)
158,2014-08-22,6.86,5611500140,221,4,2,2760.0,6440.0,2,0,0,3,10,2760.0,0.0,1999.0,0.0,98075,47.5836,-122.026,3070.0,8127.0,1.5599876885771615,0.0067321014492753625,Low (1-2)
159,2014-06-05,2.7995,7138000260,222,3,2,1750.0,9750.0,1,0,0,3,7,1350.0,400.0,1961.0,0.0,98198,47.398,-122.299,1900.0,10125.0,1.8452425802027,0.010617485714285715,Low (1-2)
160,2014-09-04,5.27,626059335,223,4,2,2330.0,19436.0,2,0,0,3,8,2330.0,0.0,1987.0,0.0,98011,47.7663,-122.215,1910.0,10055.0,1.8478824122201574,0.00797450643776824,Low (1-2)
161,2014-09-18,3.25,1922059282,224,3,2,2220.0,16020.0,1,0,0,4,8,1780.0,440.0,1966.0,0.0,98030,47.3758,-122.217,2080.0,9583.0,1.4545831150246509,0.00836963963963964,Low (1-2)
162,2014-09-03,3.28,705700390,225,3,2,2020.0,8379.0,2,0,0,3,7,2020.0,0.0,1994.0,0.0,98038,47.3828,-122.023,2020.0,8031.0,1.5986012452251113,0.009198316831683168,Low (1-2)
163,2015-01-15,2.35,722059070,229,3,1,1430.0,15246.0,1,0,0,4,7,980.0,450.0,1961.0,0.0,98031,47.4075,-122.214,1960.0,13068.0,2.2581639967515557,0.006496713286713287,Medium (2-3)
164,2015-03-03,5.165,7202340400,230,3,2,1480.0,4729.0,2,0,0,3,7,1480.0,0.0,2004.0,0.0,98053,47.6794,-122.034,2250.0,4729.0,2.181874672536976,0.012554459459459459,Medium (2-3)
165,2015-04-13,6.55,8096000060,231,2,1,1450.0,15798.0,2,1,4,3,7,1230.0,220.0,1915.0,19780.0,98166,47.4497,-122.375,2030.0,13193.0,1.4846779380941264,0.006407103448275861,Low (1-2)
166,2014-06-16,5.0,2424000060,232,4,2,2280.0,15347.0,1,0,0,5,7,2280.0,0.0,1960.0,0.0,98059,47.5218,-122.164,2280.0,15347.0,1.8884061493302486,0.00814938596491228,Low (1-2)
167,2014-11-21,3.15,9264902050,233,6,2,2940.0,7350.0,1,0,0,3,8,1780.0,1160.0,1978.0,0.0,98023,47.3103,-122.339,2120.0,8236.0,2.1967173573841663,0.006319931972789115,Medium (2-3)
168,2014-11-20,2.13,943100260,234,2,1,1000.0,10200.0,1,0,0,3,6,1000.0,0.0,1961.0,0.0,98024,47.5687,-121.899,1150.0,13702.0,2.152783010236483,0.0092903,Medium (2-3)
169,2014-06-10,10.3,1762600320,236,5,4,3760.0,28040.0,2,0,0,3,10,3760.0,0.0,1983.0,0.0,98033,47.6489,-122.183,3430.0,35096.0,1.4313716823380873,0.009883297872340427,Low (1-2)
170,2015-04-09,4.16,4058000060,237,3,2,2220.0,94300.0,1,0,0,5,7,1640.0,580.0,1976.0,0.0,98010,47.3459,-121.95,2070.0,80100.0,1.4545831150246509,0.00836963963963964,Low (1-2)
171,2015-03-20,4.1,7228500560,238,4,1,1970.0,4740.0,1,0,0,3,7,1670.0,300.0,1904.0,20050.0,98122,47.6136,-122.303,1510.0,4740.0,2.185566507854298,0.004715888324873097,Medium (2-3)
172,2014-07-01,8.0,326069104,239,3,3,3830.0,221284.0,2,0,0,3,10,3530.0,300.0,1993.0,0.0,98077,47.7641,-122.023,2920.0,148539.0,0.8431265053145496,0.007276997389033943,Very Low (0-1)
173,2014-05-29,4.72,5152100060,240,6,2,4410.0,14034.0,1,0,2,4,9,2350.0,2060.0,1965.0,0.0,98003,47.3376,-122.324,2600.0,13988.0,1.4644782382561112,0.004213287981859411,Low (1-2)
174,2014-12-08,2.25,3584000310,241,3,1,1430.0,8505.0,1,0,0,4,7,1430.0,0.0,1968.0,0.0,98003,47.3173,-122.319,1190.0,8640.0,2.2581639967515557,0.006496713286713287,Medium (2-3)
175,2014-10-01,2.1,8150100045,242,2,1,830.0,6000.0,1,0,0,3,6,830.0,0.0,1940.0,0.0,98126,47.5308,-122.376,830.0,4960.0,2.5937144701644375,0.011193132530120484,Medium (2-3)
176,2015-01-27,4.55,1868901275,243,2,1,1430.0,5000.0,1,0,0,2,7,1430.0,0.0,1925.0,0.0,98115,47.6727,-122.299,1450.0,3750.0,1.505442664501037,0.006496713286713287,Low (1-2)
177,2015-04-27,2.25,6131600075,244,3,1,1300.0,8316.0,1,0,0,4,6,1300.0,0.0,1954.0,0.0,98002,47.3221,-122.216,1260.0,8316.0,2.4839803964267113,0.007146384615384616,Medium (2-3)
178,2014-08-26,4.8,9468200125,245,2,1,1030.0,3060.0,1,0,2,4,7,790.0,240.0,1918.0,0.0,98103,47.6779,-122.353,1390.0,3060.0,2.090080592462605,0.009019708737864077,Medium (2-3)
179,2015-02-12,3.63,8029510030,246,3,2,2740.0,11872.0,2,0,0,3,9,2740.0,0.0,1990.0,0.0,98023,47.3076,-122.395,2570.0,10377.0,1.1785308450199725,0.006781240875912408,Low (1-2)
180,2014-09-29,24.0,2025069065,247,4,2,3650.0,8354.0,1,1,4,3,9,1830.0,1820.0,2000.0,0.0,98074,47.6338,-122.072,3120.0,18841.0,1.1796071288967032,0.005090575342465753,Low (1-2)
181,2015-02-26,1.81,7899800890,248,2,1,720.0,5120.0,1,0,0,3,6,720.0,0.0,1954.0,0.0,98106,47.5218,-122.357,1150.0,2566.0,2.989976403106227,0.012903194444444443,Medium (2-3)
182,2015-04-22,4.81,3797001895,250,3,1,1560.0,3000.0,1,0,0,4,6,770.0,790.0,1918.0,0.0,98103,47.6846,-122.345,1390.0,3000.0,2.069983663688926,0.005955320512820513,Medium (2-3)
183,2014-09-23,2.6,3832710960,251,3,2,1810.0,7209.0,1,0,0,4,7,1240.0,570.0,1978.0,0.0,98032,47.3656,-122.278,1750.0,7209.0,1.7840743178755387,0.010265524861878454,Low (1-2)
184,2014-05-13,4.55,1310430400,252,4,2,3360.0,7685.0,2,0,0,3,9,3360.0,0.0,2001.0,0.0,98058,47.4369,-122.111,3060.0,6567.0,1.281418458474097,0.0055299404761904765,Low (1-2)
185,2015-04-01,4.15,1422300030,253,3,2,1510.0,36224.0,2,0,0,3,8,1510.0,0.0,1991.0,0.0,98045,47.4616,-121.711,1730.0,36224.0,2.138526169109089,0.01230503311258278,Medium (2-3)
186,2015-04-21,3.495,1105000588,254,3,1,1400.0,3538.0,1,0,0,3,7,800.0,600.0,1953.0,0.0,98118,47.5405,-122.27,1620.0,6331.0,2.3065532252533747,0.006635928571428572,Medium (2-3)
187,2014-09-29,2.45,3830630060,255,3,2,1730.0,7442.0,2,0,0,3,7,1730.0,0.0,1987.0,0.0,98030,47.3507,-122.178,1630.0,6458.0,1.8665748643668927,0.010740231213872834,Low (1-2)
188,2014-05-19,5.925,5101404898,256,2,2,1420.0,9191.0,1,0,2,5,7,1420.0,0.0,1928.0,0.0,98115,47.6979,-122.32,1420.0,6816.0,1.516044373405974,0.01308492957746479,Low (1-2)
189,2014-10-20,3.85,7972601890,257,4,1,2360.0,7620.0,1,0,0,4,7,1180.0,1180.0,1955.0,0.0,98106,47.5278,-122.345,1910.0,7620.0,1.8243923815563416,0.0039365677966101695,Low (1-2)
190,2015-02-11,3.15,5127001620,258,3,1,1580.0,11455.0,1,0,0,4,7,1200.0,380.0,1974.0,0.0,98059,47.4756,-122.147,1550.0,10650.0,2.043781338832104,0.00587993670886076,Medium (2-3)
191,2014-10-24,2.37,8644000060,262,3,1,1270.0,8470.0,1,0,0,4,7,1270.0,0.0,1960.0,0.0,98198,47.4207,-122.29,1600.0,8470.0,2.542657098704508,0.0073151968503937,Medium (2-3)
192,2014-12-16,5.25,3325069129,263,3,2,2100.0,40510.0,2,0,0,3,10,1320.0,780.0,1979.0,0.0,98074,47.6154,-122.047,2380.0,33450.0,1.5377021501689168,0.008847904761904762,Low (1-2)
193,2015-04-28,4.25,1400300055,264,2,1,770.0,5040.0,1,0,0,3,5,770.0,0.0,1930.0,0.0,98144,47.5964,-122.299,1330.0,2580.0,2.795822091216212,0.012065324675324675,Medium (2-3)
194,2014-10-27,3.699,2123039032,265,1,0,760.0,10079.0,1,1,4,5,5,760.0,0.0,1936.0,0.0,98070,47.4683,-122.438,1230.0,14267.0,1.4163046119976863,0.0,Low (1-2)
195,2014-05-19,2.9,8078560140,266,4,2,1700.0,7280.0,2,0,0,4,7,1700.0,0.0,1988.0,0.0,98031,47.4045,-122.171,1950.0,7475.0,2.5326858943958626,0.010929764705882352,Medium (2-3)
196,2014-09-29,2.85,3438500192,267,3,1,1120.0,10701.0,1,0,0,3,7,1120.0,0.0,1954.0,0.0,98106,47.5544,-122.358,1130.0,6350.0,2.8831915315667187,0.008294910714285713,Medium (2-3)
197,2014-08-14,4.15,7974200510,268,2,1,1070.0,4500.0,1,0,0,3,7,1070.0,0.0,1937.0,0.0,98115,47.6802,-122.29,1320.0,4465.0,2.0119467385387693,0.008682523364485982,Medium (2-3)
198,2015-04-09,2.725,2557000400,269,3,2,2070.0,9900.0,1,0,0,3,8,1420.0,650.0,1979.0,0.0,98023,47.2988,-122.371,2070.0,8250.0,1.5599876885771615,0.008976135265700484,Low (1-2)
199,2014-10-17,2.1,1745100140,273,3,1,1700.0,11390.0,1,0,0,4,7,1700.0,0.0,1967.0,0.0,98003,47.3271,-122.323,1350.0,8164.0,1.899514420796897,0.005464882352941176,Low (1-2)
200,2014-11-24,3.31,4235400186,275,3,1,1080.0,1306.0,1,0,0,3,7,580.0,500.0,1954.0,20030.0,98199,47.6601,-122.4,1440.0,2225.0,2.9899764031062266,0.00860212962962963,Medium (2-3)
201,2015-03-20,3.65,4215100060,276,3,2,2653.0,4510.0,2,0,0,3,8,2653.0,0.0,2006.0,0.0,98031,47.4145,-122.166,2653.0,4927.0,1.2171784829833114,0.007003618545043347,Low (1-2)
202,2014-11-13,7.7,1126049053,278,4,2,3820.0,26300.0,2,0,0,3,9,2850.0,970.0,2014.0,0.0,98028,47.7618,-122.261,1860.0,12136.0,1.1271115236840226,0.004864031413612566,Low (1-2)
203,2015-05-05,4.05,9412900055,280,3,1,2390.0,6000.0,1,0,0,3,6,1240.0,1150.0,1908.0,0.0,98118,47.5362,-122.268,2020.0,6000.0,1.3511190440814747,0.0038871548117154807,Low (1-2)
204,2015-02-27,1.7,6874200960,282,2,1,860.0,5265.0,1,0,0,3,6,860.0,0.0,1931.0,0.0,98178,47.5048,-122.272,1650.0,8775.0,2.5032360584145152,0.010802674418604651,Medium (2-3)
205,2015-05-13,20.5,7424700045,283,5,3,3830.0,8480.0,2,0,1,5,9,2630.0,1200.0,1905.0,19940.0,98122,47.6166,-122.287,3050.0,7556.0,1.405210842190916,0.007276997389033943,Low (1-2)
206,2014-06-30,7.8,7202360350,284,4,2,3500.0,7048.0,2,0,0,3,9,3500.0,0.0,2005.0,0.0,98053,47.6811,-122.025,3920.0,7864.0,1.2301617201351331,0.0053087428571428575,Low (1-2)
207,2015-04-10,3.3,5634500392,285,3,3,2420.0,13959.0,1,0,0,4,8,1740.0,680.0,1988.0,0.0,98028,47.7486,-122.23,2570.0,13300.0,1.3343696344441012,0.011516900826446281,Low (1-2)
208,2014-09-05,3.7,1509500060,286,4,2,2720.0,8666.0,2,0,0,3,9,2720.0,0.0,1992.0,0.0,98030,47.3846,-122.169,2410.0,8100.0,1.582928683997414,0.0068311029411764704,Low (1-2)
209,2014-10-17,4.67,7214810350,287,5,2,2500.0,13500.0,1,0,0,3,7,1850.0,650.0,1979.0,0.0,98072,47.7564,-122.144,2300.0,9750.0,2.152783010236483,0.00743224,Medium (2-3)
210,2014-07-02,6.75,9552700140,289,5,2,2900.0,10300.0,1,0,0,3,8,1450.0,1450.0,1985.0,0.0,98006,47.5461,-122.151,2310.0,10300.0,1.855847422617658,0.006407103448275861,Low (1-2)
211,2014-08-12,5.0,2200500350,290,2,1,1640.0,14100.0,1,0,0,4,7,1140.0,500.0,1954.0,0.0,98006,47.5712,-122.143,1520.0,13527.0,1.3126725672173678,0.005664817073170732,Low (1-2)
212,2015-02-24,6.3,6619910140,292,4,1,2950.0,9025.0,1,0,2,4,8,1780.0,1170.0,1975.0,0.0,98034,47.7128,-122.223,2120.0,9600.0,1.4595139052450734,0.003149254237288136,Low (1-2)
213,2014-10-22,3.6,1115450240,293,4,2,2160.0,9528.0,2,0,0,3,9,2160.0,0.0,1992.0,0.0,98001,47.3341,-122.255,2280.0,9937.0,1.9933176020708179,0.00860212962962963,Low (1-2)
214,2014-10-02,5.8,6073240060,294,4,3,3280.0,11060.0,2,0,0,3,8,2270.0,1010.0,1986.0,0.0,98056,47.5399,-122.181,2320.0,11004.0,1.3126725672173678,0.008497225609756097,Low (1-2)
215,2014-07-09,5.5,9297300045,295,3,2,1970.0,4166.0,2,0,3,5,8,1270.0,700.0,1929.0,0.0,98126,47.5717,-122.375,2390.0,4166.0,1.6391748808907232,0.009431776649746194,Low (1-2)
216,2014-07-10,8.79,9510920070,296,4,2,3360.0,22111.0,2,0,0,3,10,3360.0,0.0,1994.0,0.0,98075,47.5951,-122.017,3150.0,11374.0,1.281418458474097,0.0055299404761904765,Low (1-2)
217,2014-06-02,4.04,600000152,299,3,1,2030.0,8880.0,1,0,0,3,7,1330.0,700.0,1963.0,0.0,98108,47.5586,-122.311,2140.0,5592.0,1.590726362243707,0.004576502463054187,Low (1-2)
218,2014-05-29,2.675,1840000030,300,3,1,1590.0,11914.0,1,0,2,3,7,1090.0,500.0,1957.0,0.0,98188,47.4427,-122.274,1630.0,9052.0,2.030927368147626,0.005842955974842767,Medium (2-3)
219,2014-06-24,30.8,3225069065,301,4,5,4550.0,18641.0,1,1,4,3,10,2600.0,1950.0,2002.0,0.0,98074,47.6053,-122.077,4550.0,19508.0,0.9462782462577949,0.010209120879120879,Very Low (0-1)
220,2014-08-11,3.35,3260800030,302,3,2,2440.0,7632.0,2,0,0,3,8,2440.0,0.0,1998.0,0.0,98003,47.3494,-122.301,2510.0,7903.0,1.3234321784240675,0.007614999999999999,Low (1-2)
221,2015-04-01,2.08633,5104530560,304,3,2,2040.0,3810.0,2,0,0,3,8,2040.0,0.0,2006.0,0.0,98038,47.3537,-122.0,2370.0,4590.0,1.582928683997414,0.009108137254901961,Low (1-2)
222,2015-01-15,3.15,4330600350,305,3,2,2200.0,8750.0,1,0,0,4,7,1120.0,1080.0,1964.0,0.0,98166,47.476,-122.337,1460.0,10139.0,1.4678065978885113,0.008445727272727273,Low (1-2)
223,2015-02-17,7.25,5016001535,306,3,1,1920.0,3300.0,1,0,0,4,8,960.0,960.0,1913.0,0.0,98112,47.6239,-122.298,1740.0,4000.0,1.6818617267472524,0.0048386979166666665,Low (1-2)
224,2015-04-03,5.5,7280300196,307,4,2,1800.0,7750.0,1,0,0,4,8,1400.0,400.0,1965.0,0.0,98177,47.7776,-122.384,1800.0,8275.0,2.391981122484981,0.010322555555555555,Medium (2-3)
225,2015-02-28,5.507,7171200445,309,2,1,1010.0,5000.0,1,0,0,4,6,1010.0,0.0,1908.0,0.0,98105,47.6692,-122.297,1460.0,5000.0,2.131468326966815,0.009198316831683168,Medium (2-3)
226,2014-10-23,2.01,7994700030,312,5,1,1660.0,78408.0,1,0,0,3,6,1660.0,0.0,1915.0,0.0,98065,47.529,-121.837,1660.0,78408.0,3.2421430877055473,0.005596566265060242,High (3+)
227,2014-05-02,23.8,1860600135,313,5,2,3650.0,9050.0,2,0,4,5,10,3370.0,280.0,1921.0,0.0,98119,47.6345,-122.367,2880.0,5400.0,1.474508911120879,0.005090575342465753,Low (1-2)
228,2014-06-18,13.8,4139480200,314,4,3,4290.0,12103.0,1,0,3,3,11,2690.0,1600.0,1997.0,0.0,98006,47.5503,-122.102,3860.0,11244.0,1.0036284430006914,0.006496713286713287,Low (1-2)
229,2014-12-09,14.0,4139480200,315,4,3,4290.0,12103.0,1,0,3,3,11,2690.0,1600.0,1997.0,0.0,98006,47.5503,-122.102,3860.0,11244.0,1.0036284430006914,0.006496713286713287,Low (1-2)
230,2014-11-05,3.05,1328320800,316,4,2,1950.0,7700.0,1,0,0,3,8,1350.0,600.0,1979.0,0.0,98058,47.4441,-122.125,2150.0,7350.0,2.2079825746015214,0.00952851282051282,Medium (2-3)
231,2015-04-08,4.87,7771300125,317,3,2,2590.0,14052.0,1,0,0,5,8,1720.0,870.0,1948.0,0.0,98133,47.7357,-122.333,1570.0,8162.0,1.2467855271639863,0.007173976833976834,Low (1-2)
232,2015-05-11,3.9,3422059208,318,3,2,1930.0,64904.0,1,0,0,4,8,1930.0,0.0,1988.0,0.0,98042,47.346,-122.157,2350.0,57500.0,1.673147417282241,0.009627253886010363,Low (1-2)
233,2014-11-22,2.6875,4337000335,320,4,1,800.0,8775.0,1,0,0,3,6,800.0,0.0,1943.0,0.0,98166,47.48,-122.336,1310.0,8775.0,5.381957525591208,0.011612875,High (3+)
234,2014-05-13,8.199,325059286,321,5,2,3150.0,7119.0,2,0,0,3,9,3150.0,0.0,2013.0,0.0,98052,47.6759,-122.151,1560.0,8384.0,1.7085579446321295,0.0058986031746031745,Low (1-2)
235,2014-10-23,5.2,2597650240,322,3,2,2030.0,16200.0,2,0,0,3,8,2030.0,0.0,1984.0,0.0,98027,47.5162,-122.057,2660.0,17958.0,1.590726362243707,0.009153004926108373,Low (1-2)
236,2014-07-21,2.3,3353400435,323,3,2,1450.0,11204.0,1,0,0,3,7,1450.0,0.0,2003.0,0.0,98001,47.2639,-122.252,1520.0,9518.0,2.2270169071411896,0.012814206896551722,Medium (2-3)
237,2015-02-02,2.4,7972000240,324,3,1,1510.0,10248.0,1,0,0,3,7,1510.0,0.0,1969.0,0.0,98023,47.2929,-122.371,1510.0,9753.0,2.138526169109089,0.00615251655629139,Medium (2-3)
238,2014-09-05,2.32,7520000520,325,2,1,1240.0,12092.0,1,0,0,3,6,960.0,280.0,1922.0,19840.0,98146,47.4957,-122.352,1820.0,7460.0,1.7361153308358734,0.007492177419354839,Low (1-2)
239,2015-03-11,2.405,7520000520,326,2,1,1240.0,12092.0,1,0,0,3,6,960.0,280.0,1922.0,19840.0,98146,47.4957,-122.352,1820.0,7460.0,1.7361153308358734,0.007492177419354839,Low (1-2)
240,2014-10-27,2.74975,3530210260,327,3,2,3030.0,45004.0,2,0,0,3,9,3030.0,0.0,1987.0,0.0,98077,47.7721,-122.093,3080.0,35781.0,1.0657341634834077,0.006132211221122111,Low (1-2)
241,2015-04-28,1.86375,1665400045,329,3,1,1000.0,7636.0,1,0,0,2,7,1000.0,0.0,1952.0,0.0,98166,47.472,-122.344,1150.0,7600.0,3.2291745153547247,0.0092903,High (3+)
242,2014-07-25,7.9,9542850320,330,3,2,2370.0,10289.0,1,0,0,4,9,1590.0,780.0,1977.0,0.0,98005,47.592,-122.166,2500.0,10004.0,1.3625208925547363,0.007839915611814345,Low (1-2)
243,2015-04-16,2.79,2946001550,332,6,1,2240.0,11180.0,2,0,0,4,7,2240.0,0.0,1955.0,0.0,98198,47.42,-122.323,1590.0,7955.0,2.8831915315667187,0.0041474553571428565,Medium (2-3)
244,2014-07-29,2.95,8078490390,333,3,2,1810.0,10530.0,1,0,2,3,8,1810.0,0.0,1991.0,0.0,98022,47.1913,-122.012,1910.0,10450.0,1.7840743178755387,0.010265524861878454,Low (1-2)
245,2015-04-08,6.4,9550201550,334,2,1,1070.0,5000.0,1,0,0,3,7,1070.0,0.0,1924.0,0.0,98103,47.6666,-122.331,1710.0,5000.0,2.0119467385387693,0.008682523364485982,Medium (2-3)
246,2014-10-07,2.6,5009600070,336,4,2,1960.0,5238.0,2,0,0,3,7,1960.0,0.0,2003.0,0.0,98038,47.3483,-122.052,1800.0,5894.0,2.1967173573841663,0.009479897959183674,Medium (2-3)
